county_fips,prop_tax_2017,capex_2017,lt_debt_2017,exp_curr_2017,n_dc_2017,first_dc_year,is_dc_host,dc_intensity,dc_per_capex,dc_per_debt
01001,15.011,3.459,144.691,104.365,0,,0,0.0,0.0,0.0
01003,107.733,89.23200000000001,990.411,583.229,0,,0,0.0,0.0,0.0
01005,7.343999999999999,9.376,39.242,75.42500000000001,0,,0,0.0,0.0,0.0
01007,4.99,0.073,41.424,43.583000000000006,0,,0,0.0,0.0,0.0
01009,11.922,2.694,55.507000000000005,96.931,0,,0,0.0,0.0,0.0
01011,4.374,0.11,9.137,21.975,0,,0,0.0,0.0,0.0
01013,7.362,4.53,70.016,52.846,0,,0,0.0,0.0,0.0
01015,44.661,59.16,403.778,471.02400000000006,0,,0,0.0,0.0,0.0
01017,8.663,0.5960000000000001,57.605,57.576,0,,0,0.0,0.0,0.0
01019,9.776,3.29,39.733,48.95599999999999,0,,0,0.0,0.0,0.0
01021,15.896999999999998,1.291,44.952,85.377,0,,0,0.0,0.0,0.0
01023,5.361,0.0,18.269,23.427,0,,0,0.0,,0.0
01025,9.237,11.003,105.64,55.228,0,,0,0.0,0.0,0.0
01027,3.151,0.416,15.382,42.687,0,,0,0.0,0.0,0.0
01029,4.404,3.541,24.864,29.795,0,,0,0.0,0.0,0.0
01031,16.474,5.753,134.323,115.16899999999998,0,,0,0.0,0.0,0.0
01033,22.22,7.623,162.67600000000002,140.37,0,,0,0.0,0.0,0.0
01035,4.406000000000001,1.773,55.745000000000005,33.031,0,,0,0.0,0.0,0.0
01037,3.231,0.901,7.81,13.525999999999998,0,,0,0.0,0.0,0.0
01039,11.664,9.332,159.12,92.6,0,,0,0.0,0.0,0.0
01041,3.218,3.0760000000000005,24.238,28.594,0,,0,0.0,0.0,0.0
01043,27.916,11.185,298.829,193.836,0,,0,0.0,0.0,0.0
01045,14.094,6.456,48.968,109.279,0,,0,0.0,0.0,0.0
01047,12.854,0.843,67.05,93.506,0,,0,0.0,0.0,0.0
01049,18.635,4.946,125.025,148.02700000000002,0,,0,0.0,0.0,0.0
01051,20.796,1.632,125.218,145.73599999999996,0,,0,0.0,0.0,0.0
01053,15.183,3.770999999999999,93.921,82.051,0,,0,0.0,0.0,0.0
01055,32.572,8.946,242.142,221.866,0,,0,0.0,0.0,0.0
01057,5.102,0.492,19.788,33.005,0,,0,0.0,0.0,0.0
01059,8.422,6.93,79.13,83.68400000000001,0,,0,0.0,0.0,0.0
01061,8.177,0.675,23.349000000000004,75.724,0,,0,0.0,0.0,0.0
01063,3.902,0.26,24.762,26.826000000000004,0,,0,0.0,0.0,0.0
01065,4.281000000000001,0.507,19.503,40.433,0,,0,0.0,0.0,0.0
01067,4.883,0.433,43.25,31.112999999999996,0,,0,0.0,0.0,0.0
01069,40.281,38.465,386.384,597.7450000000001,0,,0,0.0,0.0,0.0
01071,16.871,2.9850000000000003,126.43,177.503,0,2019.0,0,0.0,0.0,0.0
01073,638.339,196.426,6372.798,1816.1489999999997,2,2013.0,1,0.003133131455229901,0.010181951472819282,0.00031383389211457824
01075,5.503,3.087,32.632999999999996,30.186,0,2018.0,0,0.0,0.0,0.0
01077,42.176,14.564,189.006,181.81,0,,0,0.0,0.0,0.0
01079,12.312,16.509,184.044,84.363,0,,0,0.0,0.0,0.0
01081,95.547,72.084,731.727,619.7929999999999,0,2022.0,0,0.0,0.0,0.0
01083,23.465,40.553,418.845,237.96400000000003,0,,0,0.0,0.0,0.0
01085,5.263,0.046,25.403,26.462,0,,0,0.0,0.0,0.0
01087,7.311999999999999,0.693,74.727,41.17199999999999,0,,0,0.0,0.0,0.0
01089,222.23,196.16199999999995,2297.73,2076.643,0,2021.0,0,0.0,0.0,0.0
01091,8.344999999999999,1.659,43.887,92.929,0,,0,0.0,0.0,0.0
01093,5.869999999999999,1.015,66.495,50.147,0,,0,0.0,0.0,0.0
01095,39.574,11.5,307.697,368.11,0,,0,0.0,0.0,0.0
01097,240.079,119.327,1254.929,1013.184,1,2013.0,1,0.004165295590201559,0.008380333034434789,0.0007968578302039398
01099,7.032,1.4780000000000002,28.219,66.263,0,,0,0.0,0.0,0.0
01101,82.682,50.134,919.735,1065.4440000000002,0,2026.0,0,0.0,0.0,0.0
01103,66.018,71.606,419.772,278.241,0,,0,0.0,0.0,0.0
01105,3.582,0.024,28.207,29.047,0,,0,0.0,0.0,0.0
01107,5.4559999999999995,5.3260000000000005,29.142000000000003,48.569,0,,0,0.0,0.0,0.0
01109,9.173,16.344,128.15800000000002,97.958,0,,0,0.0,0.0,0.0
01111,6.758,0.997,37.014,46.010000000000005,0,,0,0.0,0.0,0.0
01113,24.6,10.016,224.513,136.05,0,,0,0.0,0.0,0.0
01115,26.062,10.5,273.834,154.743,0,,0,0.0,0.0,0.0
01117,123.885,86.16300000000001,802.314,399.9030000000001,0,,0,0.0,0.0,0.0
01119,4.929,0.622,41.79600000000001,30.784,0,,0,0.0,0.0,0.0
01121,33.177,20.139,219.18499999999997,154.53599999999997,0,,0,0.0,0.0,0.0
01123,16.34,4.533,60.078,100.882,0,,0,0.0,0.0,0.0
01125,91.352,106.606,746.295,876.972,0,,0,0.0,0.0,0.0
01127,18.18,15.981,153.50799999999998,136.94100000000003,0,,0,0.0,0.0,0.0
01129,8.857,0.365,29.625,61.792,0,,0,0.0,0.0,0.0
01131,5.234,1.131,61.117999999999995,28.185999999999996,0,,0,0.0,0.0,0.0
01133,7.333,0.252,53.002,71.84300000000002,0,,0,0.0,0.0,0.0
02013,1.537,25.147,16.015,15.561,0,,0,0.0,0.0,0.0
02016,6.031,1.5779999999999998,88.457,30.775,0,,0,0.0,0.0,0.0
02020,528.814,175.239,1400.602,952.415,0,,0,0.0,0.0,0.0
02050,0.093,0.934,12.942,18.765,0,,0,0.0,0.0,0.0
02060,4.8,0.005,0.424,8.056000000000001,0,,0,0.0,0.0,0.0
02063,47.027,26.55,40.760000000000005,75.859,0,,0,0.0,0.0,0.0
02068,2.371,0.5,0.0,10.670999999999998,0,,0,0.0,0.0,
02070,2.306,1.454,10.247,17.673000000000002,0,,0,0.0,0.0,0.0
02090,136.547,23.353,170.913,292.53499999999997,0,,0,0.0,0.0,0.0
02100,3.021,0.033,0.0,8.927,0,,0,0.0,0.0,
02105,1.166,0.515,2.195,6.88,0,,0,0.0,0.0,0.0
02110,48.793,12.609,152.222,217.788,0,,0,0.0,0.0,0.0
02122,78.095,14.742,177.79899999999998,439.645,0,,0,0.0,0.0,0.0
02130,15.256,17.675,157.872,76.09199999999998,0,,0,0.0,0.0,0.0
02150,16.859,3.69,124.559,74.434,0,,0,0.0,0.0,0.0
02158,0.145,2.241,0.082,12.595999999999998,0,,0,0.0,0.0,0.0
02164,5.179,0.182,16.005,18.090000000000003,0,,0,0.0,0.0,0.0
02170,126.253,54.24999999999999,357.794,327.08500000000004,0,,0,0.0,0.0,0.0
02180,3.236,2.948,24.725,33.412000000000006,0,,0,0.0,0.0,0.0
02185,399.237,47.24699999999999,299.09499999999997,198.784,0,,0,0.0,0.0,0.0
02188,4.757000000000001,5.216,51.886,79.27399999999999,0,,0,0.0,0.0,0.0
02195,3.495,0.47,15.234,40.352999999999994,0,,0,0.0,0.0,0.0
02198,1.015,3.673,7.07,19.776999999999997,0,,0,0.0,0.0,0.0
02220,6.54,4.162,165.061,70.613,0,,0,0.0,0.0,0.0
02230,1.997,12.33,21.273,8.379999999999999,0,,0,0.0,0.0,0.0
02240,0.017,0.154,0.6,1.186,0,,0,0.0,0.0,0.0
02275,1.723,0.893,1.783,21.507,0,,0,0.0,0.0,0.0
02282,0.504,0.214,0.0,4.369999999999999,0,,0,0.0,0.0,
02290,0.8320000000000001,1.186,0.0,49.977999999999994,0,,0,0.0,0.0,
04001,26.801,8.897,33.415,161.44500000000002,0,,0,0.0,0.0,0.0
04003,111.76,14.571,124.043,293.526,0,,0,0.0,0.0,0.0
04005,125.685,46.155,173.937,296.163,0,,0,0.0,0.0,0.0
04007,62.002,3.531,57.376999999999995,127.469,0,,0,0.0,0.0,0.0
04009,19.941,5.802999999999999,53.776,111.926,0,,0,0.0,0.0,0.0
04011,13.836,0.372,0.605,29.141,0,,0,0.0,0.0,0.0
04012,14.061,2.544,29.961,46.733999999999995,0,,0,0.0,0.0,0.0
04013,4231.624,964.8350000000002,21432.109,9574.163,28,2001.0,1,0.006616844974884347,0.02902050609689739,0.0013064509890277248
04015,164.08,22.843,456.181,354.47999999999996,0,,0,0.0,0.0,0.0
04017,77.654,33.992999999999995,134.175,421.86,0,,0,0.0,0.0,0.0
04019,1092.999,233.307,3202.35,2033.2529999999997,3,2013.0,1,0.002744741760971419,0.012858594041327522,0.0009368120286664481
04021,293.418,40.116,834.367,633.9619999999999,0,,0,0.0,0.0,0.0
04023,36.285,0.208,81.509,111.173,0,2019.0,0,0.0,0.0,0.0
04025,215.546,81.085,521.317,403.83,0,,0,0.0,0.0,0.0
04027,246.999,42.23199999999999,366.763,441.00200000000007,0,,0,0.0,0.0,0.0
05001,7.699,6.285,116.02,42.620999999999995,0,,0,0.0,0.0,0.0
05003,9.77,5.562,54.56,45.166,0,,0,0.0,0.0,0.0
05005,10.858,0.436,115.008,66.18,0,,0,0.0,0.0,0.0
05007,106.684,103.973,967.849,516.654,0,,0,0.0,0.0,0.0
05009,7.931,15.731,89.845,75.12499999999999,0,,0,0.0,0.0,0.0
05011,2.574,1.3010000000000002,13.001,28.751999999999995,0,,0,0.0,0.0,0.0
05013,1.858,0.004,8.355,9.972,0,,0,0.0,0.0,0.0
05015,9.47,1.061,54.957,59.40099999999999,0,,0,0.0,0.0,0.0
05017,4.383,0.686,9.641,39.507000000000005,0,,0,0.0,0.0,0.0
05019,5.865,1.954,33.778,54.85799999999999,0,,0,0.0,0.0,0.0
05021,4.171,1.324,20.835,44.633,0,,0,0.0,0.0,0.0
05023,10.551,1.432,62.663,46.237,0,,0,0.0,0.0,0.0
05025,4.611,0.626,7.006,21.787999999999997,0,,0,0.0,0.0,0.0
05027,7.737,1.0299999999999998,65.54400000000001,73.909,0,,0,0.0,0.0,0.0
05029,11.086,1.362,51.83,63.712,0,,0,0.0,0.0,0.0
05031,42.792,17.719,183.918,214.487,0,,0,0.0,0.0,0.0
05033,14.139,5.204,203.654,122.468,0,,0,0.0,0.0,0.0
05035,15.381,33.955000000000005,68.705,130.01899999999995,0,,0,0.0,0.0,0.0
05037,4.57,1.2249999999999996,14.46,41.837,0,,0,0.0,0.0,0.0
05039,1.1760000000000002,0.025,8.079,16.383,0,,0,0.0,0.0,0.0
05041,6.812,0.384,32.454,47.383,0,,0,0.0,0.0,0.0
05043,4.746,9.477,44.768,83.83499999999998,0,,0,0.0,0.0,0.0
05045,38.999,37.559000000000005,502.373,217.709,0,2028.0,0,0.0,0.0,0.0
05047,5.581,15.434,57.336000000000006,39.701,0,,0,0.0,0.0,0.0
05049,2.23,0.9489999999999998,14.970999999999998,35.228,0,,0,0.0,0.0,0.0
05051,26.524,26.432,389.531,205.32699999999997,0,,0,0.0,0.0,0.0
05053,4.513999999999999,1.351,57.178,45.517,0,,0,0.0,0.0,0.0
05055,10.305,5.72,97.423,92.20199999999998,0,,0,0.0,0.0,0.0
05057,4.936,5.891000000000001,31.422,50.434999999999995,0,,0,0.0,0.0,0.0
05059,8.943,4.782,77.541,61.864,0,,0,0.0,0.0,0.0
05061,3.195,2.3880000000000003,60.719,36.103,0,,0,0.0,0.0,0.0
05063,11.362,15.775,134.142,76.812,0,,0,0.0,0.0,0.0
05065,3.147,2.543,23.166,25.155,0,,0,0.0,0.0,0.0
05067,8.59,2.9640000000000004,42.743,31.091,0,,0,0.0,0.0,0.0
05069,27.088,4.851,103.482,155.299,0,,0,0.0,0.0,0.0
05071,5.745,2.997,57.453,53.071,0,,0,0.0,0.0,0.0
05073,1.448,0.082,9.522,10.694,0,,0,0.0,0.0,0.0
05075,4.227,0.543,38.324,55.655,0,,0,0.0,0.0,0.0
05077,2.069,0.2289999999999999,5.863,15.772,0,,0,0.0,0.0,0.0
05079,2.3209999999999997,0.496,10.337,18.245,0,,0,0.0,0.0,0.0
05081,23.356,1.104,18.188,38.01499999999999,0,,0,0.0,0.0,0.0
05083,5.155,0.342,44.851,41.771999999999984,0,,0,0.0,0.0,0.0
05085,18.251,6.644,221.518,148.839,0,,0,0.0,0.0,0.0
05087,3.299,0.126,23.916,30.799999999999997,0,,0,0.0,0.0,0.0
05089,4.026,1.2240000000000002,23.134,21.845,0,,0,0.0,0.0,0.0
05091,12.364,2.148,77.584,91.33899999999998,0,,0,0.0,0.0,0.0
05093,15.666,5.994,77.987,110.628,0,,0,0.0,0.0,0.0
05095,2.557,0.079,5.138999999999999,17.894000000000002,0,,0,0.0,0.0,0.0
05097,2.064,0.0,7.957000000000001,14.061,0,,0,0.0,,0.0
05099,1.907,1.252,10.944,18.814000000000007,0,,0,0.0,0.0,0.0
05101,1.235,0.427,32.354,21.359999999999996,0,,0,0.0,0.0,0.0
05103,5.418,12.82,61.874,54.396,0,,0,0.0,0.0,0.0
05105,1.436,0.569,10.717,14.767000000000005,0,,0,0.0,0.0,0.0
05107,5.39,5.501999999999999,41.492,47.983,0,,0,0.0,0.0,0.0
05109,2.585,3.595,20.435,23.774,0,,0,0.0,0.0,0.0
05111,4.458,8.81,32.32,56.919,0,,0,0.0,0.0,0.0
05113,3.767,1.319,41.644,64.806,0,,0,0.0,0.0,0.0
05115,20.599,20.214999999999996,183.702,132.027,0,,0,0.0,0.0,0.0
05117,2.917,0.012,13.71,15.954,0,,0,0.0,0.0,0.0
05119,235.779,196.6,1525.473,960.649,1,2013.0,1,0.004241259823818067,0.00508646998982706,0.0006555343817950236
05121,2.172,2.1839999999999997,20.184,46.025,0,,0,0.0,0.0,0.0
05123,4.614,1.221,25.821,47.01599999999999,0,,0,0.0,0.0,0.0
05125,36.659,22.587,349.976,178.28299999999996,0,,0,0.0,0.0,0.0
05127,0.751,0.005,19.828000000000003,17.071,0,,0,0.0,0.0,0.0
05129,1.732,3.979,9.618,12.973,0,,0,0.0,0.0,0.0
05131,49.416,51.756,460.569,284.937,0,,0,0.0,0.0,0.0
05133,2.924,0.803,15.809,46.717000000000006,0,,0,0.0,0.0,0.0
05135,3.052,0.283,15.849,33.137,0,,0,0.0,0.0,0.0
05137,2.428,0.085,14.882,20.549999999999997,0,,0,0.0,0.0,0.0
05139,14.369,9.835,85.78,93.71699999999998,0,,0,0.0,0.0,0.0
05141,8.850999999999999,0.934,40.636,36.895999999999994,0,,0,0.0,0.0,0.0
05143,77.49799999999999,73.95000000000002,768.137,512.141,0,,0,0.0,0.0,0.0
05145,18.583,10.155,125.061,156.62099999999998,0,,0,0.0,0.0,0.0
05147,3.091,1.3280000000000003,14.257,16.328,0,,0,0.0,0.0,0.0
05149,4.904999999999999,3.732,41.587,43.754,0,,0,0.0,0.0,0.0
06001,3205.589,685.3370000000001,24760.755,8473.826,1,2001.0,1,0.0003119551508318752,0.0014591361622092486,4.038649063810857e-05
06003,7.694000000000001,0.09,5.639,18.002999999999997,0,,0,0.0,0.0,0.0
06005,49.989999999999995,5.092,64.139,114.12999999999998,0,,0,0.0,0.0,0.0
06007,212.485,47.81700000000001,551.236,838.1990000000001,0,2024.0,0,0.0,0.0,0.0
06009,67.769,1.052,158.507,142.154,0,,0,0.0,0.0,0.0
06011,35.364,12.651,62.458,94.156,0,,0,0.0,0.0,0.0
06013,1972.234,319.851,6822.191,4956.858,1,2015.0,1,0.0005070392255685684,0.0031264557559613697,0.0001465804753927294
06015,18.802,4.369,76.936,81.54899999999999,0,,0,0.0,0.0,0.0
06017,298.093,31.773,841.0840000000001,557.259,0,,0,0.0,0.0,0.0
06019,850.4499999999999,209.811,4323.517,5099.967000000001,1,2013.0,1,0.0011758480804280088,0.0047661943368078885,0.0002312931809913087
06021,29.98,3.2159999999999997,69.33,115.527,0,,0,0.0,0.0,0.0
06023,133.063,77.704,389.205,536.3319999999999,0,,0,0.0,0.0,0.0
06025,141.411,73.37400000000001,1373.098,1053.988,0,2027.0,0,0.0,0.0,0.0
06027,40.696,3.129,70.251,202.099,0,,0,0.0,0.0,0.0
06029,979.908,251.77899999999997,3222.658,5086.4710000000005,1,2013.0,1,0.0010205039656784106,0.003971737118663591,0.00031030286179917324
06031,104.252,31.275,258.394,484.091,0,,0,0.0,0.0,0.0
06033,67.566,5.007000000000001,114.334,195.371,0,,0,0.0,0.0,0.0
06035,23.764,1.657,101.816,102.78700000000002,0,,0,0.0,0.0,0.0
06037,15707.625,2887.193000000001,85930.74,42278.19500000001,28,2000.0,1,0.0017825737500099473,0.00969800079177249,0.0003258438132849781
06039,124.389,65.45400000000001,499.131,484.265,0,,0,0.0,0.0,0.0
06041,692.734,68.837,2490.832,1099.706,0,,0,0.0,0.0,0.0
06043,20.858,8.561,29.621,75.251,0,,0,0.0,0.0,0.0
06045,124.419,15.396,523.9590000000001,1159.597,1,2013.0,1,0.008037357638302831,0.06495193556767992,0.0019085462793844554
06047,223.165,99.558,919.059,1050.149,0,2029.0,0,0.0,0.0,0.0
06049,10.562,4.793,5.105,67.116,0,,0,0.0,0.0,0.0
06051,59.672,10.784,72.717,152.34099999999998,0,,0,0.0,0.0,0.0
06053,592.065,112.685,1934.332,2489.9559999999997,0,,0,0.0,0.0,0.0
06055,365.34,39.815000000000005,1003.203,589.764,0,,0,0.0,0.0,0.0
06057,167.06,15.429,406.515,370.724,0,,0,0.0,0.0,0.0
06059,5213.675,1574.5790000000002,20080.706,9939.739999999998,2,2011.0,1,0.00038360657309863,0.001270180791182913,9.959809182007844e-05
06061,773.812,87.77099999999999,2592.065,1454.2200000000005,1,2014.0,1,0.00129230355693631,0.011393284797940096,0.0003857927945479762
06063,34.372,5.437,56.973,149.831,0,,0,0.0,0.0,0.0
06065,2595.467,935.052,14737.627,9203.325,2,2008.0,1,0.0007705742357733695,0.0021389184772611577,0.00013570705785945051
06067,1680.174,541.865,16231.847,5575.844000000001,5,2001.0,1,0.002975882259813567,0.009227390586216124,0.00030803641754385683
06069,76.176,43.006,285.1,279.016,0,,0,0.0,0.0,0.0
06071,2298.506,941.691,9328.048,12972.916,1,2015.0,1,0.0004350652119246154,0.0010619194619041702,0.0001072035649902316
06073,5103.951,2060.761,27280.447,12187.038000000004,12,2001.0,1,0.002351119750170015,0.005823091566659113,0.0004398754903099645
06075,2770.55,688.738,17052.709,5694.683,2,2001.0,1,0.0007218783274079154,0.0029038618458688205,0.00011728341813608619
06077,786.441,274.336,4267.83,2865.548,1,2015.0,1,0.0012715512034596364,0.003645165053073603,0.00023431111361042967
06079,548.369,102.241,1383.557,811.947,1,2015.0,1,0.0018235895902211832,0.00978081200301249,0.0007227747031744988
06081,1973.193,389.843,6601.749,2946.377,0,,0,0.0,0.0,0.0
06083,798.606,106.362,1557.786,2435.7529999999997,1,2013.0,1,0.0012521819270078112,0.009401854045617797,0.000641936697338402
06085,5046.661,1107.318,17588.554,9488.775,50,2000.0,1,0.009907540847304783,0.045154147227806286,0.002842757852635299
06087,419.222,56.706999999999994,983.975,1014.73,0,,0,0.0,0.0,0.0
06089,183.318,19.981,514.849,646.235,0,,0,0.0,0.0,0.0
06091,6.8629999999999995,0.213,9.55,20.265000000000004,0,2025.0,0,0.0,0.0,0.0
06093,48.753,10.798000000000004,214.671,176.95599999999996,0,,0,0.0,0.0,0.0
06095,528.981,126.44199999999998,1705.312,1406.786,0,,0,0.0,0.0,0.0
06097,878.77,150.64,2770.833,1872.813,0,,0,0.0,0.0,0.0
06099,430.392,126.269,5937.514999999999,2075.414,2,2006.0,1,0.0046469265227978215,0.015839200437161933,0.00033684125429577866
06101,89.844,21.708,310.62,390.025,0,,0,0.0,0.0,0.0
06103,48.679,7.404,59.051,211.131,0,,0,0.0,0.0,0.0
06105,14.582,2.041,52.605999999999995,65.278,0,,0,0.0,0.0,0.0
06107,323.82800000000003,211.584,1632.421,2690.367,0,,0,0.0,0.0,0.0
06109,61.455,12.733,84.06,152.093,0,,0,0.0,0.0,0.0
06111,1294.085,325.082,3867.304,3490.1710000000007,0,,0,0.0,0.0,0.0
06113,223.698,67.03300000000002,1305.756,621.1329999999999,0,,0,0.0,0.0,0.0
06115,68.862,11.882,560.535,270.464,0,,0,0.0,0.0,0.0
08001,665.084,241.777,2960.978,1227.903,0,,0,0.0,0.0,0.0
08003,15.156,1.6960000000000002,59.736,45.437,0,,0,0.0,0.0,0.0
08005,1048.814,230.543,5274.393,1951.546,2,2000.0,1,0.0019069158115738347,0.008675171226192076,0.0003791905533015837
08007,21.373,13.571,59.746,54.78500000000001,0,,0,0.0,0.0,0.0
08009,7.57,0.8380000000000001,2.178,28.687,0,,0,0.0,0.0,0.0
08011,5.468,1.246,6.3950000000000005,19.271000000000004,0,,0,0.0,0.0,0.0
08013,765.683,239.40000000000003,2148.428,1184.574,0,,0,0.0,0.0,0.0
08014,57.633,17.48,690.711,86.489,0,,0,0.0,0.0,0.0
08015,20.987,5.906000000000001,70.872,98.424,0,,0,0.0,0.0,0.0
08017,5.69,0.0,0.5880000000000001,14.065,0,,0,0.0,,0.0
08019,38.526,3.519,15.773,33.127,0,,0,0.0,0.0,0.0
08021,5.746,0.037,9.134,25.294,0,,0,0.0,0.0,0.0
08023,10.919,3.471,22.46,13.201,0,,0,0.0,0.0,0.0
08025,2.688,0.0,0.49,5.640000000000001,0,,0,0.0,,0.0
08027,7.15,0.0,3.574,9.716,0,,0,0.0,,0.0
08029,20.046,5.210999999999999,46.773,138.996,0,,0,0.0,0.0,0.0
08031,1250.4740000000002,581.8499999999999,13442.038,2966.8509999999997,3,2001.0,1,0.0023990902649715226,0.0051559680329981965,0.00022318044332265687
08033,105.817,0.0,1.136,7.572,0,,0,0.0,,0.0
08035,544.356,128.02200000000002,1717.303,912.383,7,2000.0,1,0.012859231826231363,0.054678102201184166,0.004076158953894566
08037,180.67,52.10199999999999,739.614,217.43600000000004,0,,0,0.0,0.0,0.0
08039,27.906,2.764,138.436,49.272,0,,0,0.0,0.0,0.0
08041,518.7330000000001,210.089,4033.507,1588.4619999999998,0,2021.0,0,0.0,0.0,0.0
08043,29.464,2.207,91.277,85.35800000000002,0,,0,0.0,0.0,0.0
08045,158.263,114.192,425.485,255.05899999999997,0,,0,0.0,0.0,0.0
08047,9.553,7.166,51.849999999999994,24.028,0,,0,0.0,0.0,0.0
08049,50.512,6.654,242.854,77.59100000000001,0,,0,0.0,0.0,0.0
08051,34.421,7.854,108.034,83.54199999999999,0,,0,0.0,0.0,0.0
08053,3.026,0.0,0.405,5.123,0,,0,0.0,,0.0
08055,11.352,3.4669999999999996,40.631,44.008,0,,0,0.0,0.0,0.0
08057,2.335,0.05,2.9130000000000003,6.017,0,,0,0.0,0.0,0.0
08059,806.97,178.325,1206.116,1243.592,1,2006.0,1,0.0012392034400287495,0.005607738679377541,0.0008291076480205884
08061,4.364,0.471,9.199,11.754,0,,0,0.0,0.0,0.0
08063,13.707,2.88,21.471,40.242,0,,0,0.0,0.0,0.0
08065,62.178,4.581,71.10499999999999,121.519,0,,0,0.0,0.0,0.0
08067,82.979,15.464999999999998,247.599,147.746,0,,0,0.0,0.0,0.0
08069,483.594,85.32600000000001,1218.122,876.142,0,,0,0.0,0.0,0.0
08071,15.419,9.913,39.309,39.854,0,,0,0.0,0.0,0.0
08073,10.364,1.098,17.927,37.855999999999995,0,,0,0.0,0.0,0.0
08075,24.447,0.308,55.028,41.448,0,,0,0.0,0.0,0.0
08077,145.949,58.394000000000005,338.622,353.5779999999999,0,,0,0.0,0.0,0.0
08079,2.523,0.8280000000000001,12.252,2.5749999999999997,0,,0,0.0,0.0,0.0
08081,26.147,4.695,32.207,39.939,0,,0,0.0,0.0,0.0
08083,39.594,12.292000000000002,60.13,67.56400000000001,0,,0,0.0,0.0,0.0
08085,37.331,10.228,81.167,182.639,0,2022.0,0,0.0,0.0,0.0
08087,51.965999999999994,11.25,95.719,78.37399999999998,0,,0,0.0,0.0,0.0
08089,14.093,0.811,40.356,63.04900000000001,0,,0,0.0,0.0,0.0
08091,8.727,3.1720000000000006,9.341,15.845,0,,0,0.0,0.0,0.0
08093,23.255000000000003,0.972,27.913,31.03,0,,0,0.0,0.0,0.0
08095,10.821,4.478,27.881,48.491,0,,0,0.0,0.0,0.0
08097,88.92,42.044,306.68,193.704,0,,0,0.0,0.0,0.0
08099,11.878,4.006,170.706,65.577,0,,0,0.0,0.0,0.0
08101,166.61,13.813999999999998,523.948,370.107,0,,0,0.0,0.0,0.0
08103,55.191,7.028,83.24,68.934,0,,0,0.0,0.0,0.0
08105,11.303,1.702,20.525,36.998,0,,0,0.0,0.0,0.0
08107,56.533,1.153,122.089,95.101,0,,0,0.0,0.0,0.0
08109,5.328,0.094,15.775,19.682999999999996,0,,0,0.0,0.0,0.0
08111,1.787,0.0,1.421,2.74,0,,0,0.0,,0.0
08113,40.902,10.545,80.567,49.158,0,,0,0.0,0.0,0.0
08115,8.85,0.286,9.054,9.062,0,,0,0.0,0.0,0.0
08117,94.634,22.644,518.978,119.581,0,,0,0.0,0.0,0.0
08119,35.769,10.059,76.491,61.06700000000001,0,,0,0.0,0.0,0.0
08121,10.303,0.0,24.16,17.763000000000005,0,,0,0.0,,0.0
08123,549.1080000000001,128.166,1208.487,750.081,0,,0,0.0,0.0,0.0
08125,20.382,4.995,35.291,68.55199999999999,0,,0,0.0,0.0,0.0
09110,2735.533,492.491,3174.972,3298.2899999999995,0,,0,0.0,0.0,0.0
09120,1034.441,159.79599999999996,1374.382,1275.352,1,2012.0,1,0.0009667056893529935,0.006257978923126988,0.0007275997502877656
09130,549.232,39.165000000000006,459.471,616.3209999999998,0,,0,0.0,0.0,0.0
09140,1105.481,104.162,890.9979999999999,1516.7830000000004,1,2013.0,1,0.0009045836156388034,0.009600430099268446,0.0011223369749427047
09150,191.955,12.826,81.547,229.415,0,,0,0.0,0.0,0.0
09160,348.915,16.862000000000002,108.015,409.038,0,,0,0.0,0.0,0.0
09170,1547.681,245.41,2234.838,2089.754,1,2013.0,1,0.000646127981153739,0.004074813577278839,0.00044745972638732647
09180,695.119,39.117999999999995,517.204,922.818,0,,0,0.0,0.0,0.0
09190,2572.347,209.179,1956.474,2393.4649999999997,3,2007.0,1,0.00116625012099845,0.014341783831072909,0.0015333707475795742
10001,95.971,34.679,296.323,435.787,0,,0,0.0,0.0,0.0
10003,617.299,85.70299999999999,1510.39,1415.85,1,2010.0,1,0.0016199605053628793,0.011668202980059043,0.0006620806546653513
10005,170.017,89.22200000000001,395.994,567.896,0,,0,0.0,0.0,0.0
11001,2540.862,1270.696,13606.099,5241.142000000001,2,2010.0,1,0.0007871344449245964,0.0015739405805952015,0.00014699290369708467
12001,286.166,35.987,1286.823,598.4469999999999,0,,0,0.0,0.0,0.0
12003,14.034,0.39,31.996,69.482,0,,0,0.0,0.0,0.0
12005,197.753,28.957,560.924,504.25,0,,0,0.0,0.0,0.0
12007,14.521999999999998,0.504,6.056,51.377,0,,0,0.0,0.0,0.0
12009,554.967,119.417,1581.858,1350.7719999999997,2,2013.0,1,0.0036038178846670163,0.016748034199485836,0.0012643359897032476
12011,3067.2290000000003,491.149,9035.3,8259.907000000001,2,2012.0,1,0.0006520543461215318,0.004072084031526074,0.0002213540225559749
12013,6.854,11.974,0.622,37.778000000000006,0,,0,0.0,0.0,0.0
12015,226.526,68.581,450.67,401.241,0,,0,0.0,0.0,0.0
12017,134.144,3.767,163.098,258.286,0,,0,0.0,0.0,0.0
12019,137.911,44.085,343.727,429.505,0,,0,0.0,0.0,0.0
12021,794.004,54.824,1348.603,1011.9820000000002,0,,0,0.0,0.0,0.0
12023,41.035,0.908,94.883,160.484,0,,0,0.0,0.0,0.0
12027,25.509,3.65,51.601,106.116,0,,0,0.0,0.0,0.0
