county_fips,role,status,tier,baseline,baseline_fy,base_src,post,post_fy,post_src,cagr,hirisk,v2_2017
13317,treated,USABLE,PRIMARY,4951787.0,2017.0,VERIFIED,4882460.0,2024.0,verified,-0.002012162926505412,False,
13319,control,USABLE,CENSUS_TRUST,4405000.0,2017.0,SINGLE_census,4799935.0,2022.0,acfr_wide,0.017320717053320722,False,
16001,treated,USABLE,CENSUS_TRUST,110576000.0,2017.0,SINGLE_census,151402592.0,2023.0,acfr_wide,0.053768969728289484,False,
16017,control,USABLE,CENSUS_TRUST,26752000.0,2017.0,SINGLE_census,37312775.0,2024.0,v2,0.04868013652172731,False,
16027,control,CONFLICT,,40048000.0,,,,,,,,44657857.0
16055,control,USABLE,PRIMARY,47625018.0,2017.0,VERIFIED,57312895.0,2022.0,verified,0.03772776973975045,False,
17037,treated,USABLE,CENSUS_TRUST,24072000.0,2017.0,SINGLE_census,27014521.0,2024.0,acfr_wide,0.01661148978068816,False,
17091,control,SINGLE_census_nopost,,19938000.0,,,,,,,,
17099,control,USABLE,PRIMARY,23606659.0,2017.0,VERIFIED,28918681.0,2022.0,verified,0.041426898812363167,False,
17115,control,USABLE,CENSUS_TRUST,20896000.0,2017.0,SINGLE_census,21083863.0,2024.0,v2,0.0012794189103124687,False,
18035,control,USABLE,CENSUS_TRUST,22579000.0,2017.0,SINGLE_census,30238667.0,2024.0,v2,0.042611624373783075,False,
18073,control,SINGLE_census_nopost,,23617000.0,,,,,,,,
18095,control,USABLE,CENSUS_TRUST,55189000.0,2017.0,SINGLE_census,26306497.0,2023.0,v2,-0.1161706569777956,False,
18099,control,SINGLE_census_nopost,,48488000.0,,,,,,,,
18127,treated,USABLE,CENSUS_TRUST,38235000.0,2017.0,SINGLE_census,51024178.0,2024.0,v2,0.042082569714114726,False,
18141,treated,USABLE,CENSUS_TRUST,56749000.0,2017.0,SINGLE_census,68408702.0,2023.0,acfr_wide,0.03163370525187159,False,
18153,treated,DROP,,,,,,,,,,
18157,control,USABLE,CENSUS_TRUST,32110000.0,2017.0,SINGLE_census,54149405.0,2024.0,v2,0.07751149488034637,False,
18159,control,SINGLE_census_nopost,,35167000.0,,,,,,,,
18163,control,USABLE,CENSUS_TRUST,60702000.0,2017.0,SINGLE_census,79194904.0,2024.0,v2,0.0387216330970277,False,
18167,control,USABLE,CENSUS_TRUST,31091000.0,2017.0,SINGLE_census,59570420.0,2022.0,v2,0.1388832201215855,False,
18175,control,SINGLE_census_nopost,,22619000.0,,,,,,,,
19035,control,CONFLICT,,5489000.0,,,,,,,,6453387.0
19039,control,CONFLICT,,5268000.0,,,,,,,,4576981.0
19041,control,USABLE,CENSUS_TRUST,7665000.0,2017.0,SINGLE_census,8604277.0,2023.0,v2,0.019452598888322736,False,
19049,treated,USABLE,PRIMARY,22307584.0,2017.0,VERIFIED,34131102.0,2025.0,verified,0.05459867587909839,False,
19061,control,CONFLICT,,30811000.0,,,,,,,,70338320.0
19069,control,CONFLICT,,7565000.0,,,,,,,,5915635.0
19075,treated,USABLE,CENSUS_TRUST,5506000.0,2017.0,SINGLE_census,8914492.0,2025.0,v2,0.06208077849984894,False,
19083,treated,USABLE,EXPANDED,7603000.0,2017.0,CONFIRMED,10033913.0,2024.0,v2,0.040428383556125436,False,
19085,control,USABLE,CENSUS_TRUST,7660000.0,2017.0,SINGLE_census,9722736.0,2023.0,v2,0.040542813204224926,False,
19099,control,SINGLE_census_nopost,,13404000.0,,,,,,,,
19107,control,USABLE,CENSUS_TRUST,5754000.0,2017.0,SINGLE_census,6347576.0,2023.0,v2,0.01649756346866349,False,
19125,control,USABLE,CENSUS_TRUST,12837000.0,2017.0,SINGLE_census,14088141.0,2024.0,v2,0.013374615392234723,False,
19139,control,USABLE,CENSUS_TRUST,16315999.999999998,2017.0,SINGLE_census,18673430.0,2025.0,v2,0.017012521875140685,False,
19153,treated,USABLE,PRIMARY,149192233.0,2017.0,VERIFIED,204350096.0,2024.0,verified,0.04596794679531202,False,
19155,treated,USABLE,PRIMARY,44891722.0,2017.0,VERIFIED,50085757.0,2023.0,verified,0.01841470821142388,False,
19169,control,SINGLE_census_nopost,,26601000.0,,,,,,,,
19181,treated,USABLE,EXPANDED,13175000.0,2017.0,CONFIRMED,18479891.0,2024.0,v2,0.04952474623491532,False,
19187,control,CONFLICT,,12931000.0,,,,,,,,2806078.0
21019,control,CONFLICT,,4547000.0,,,,,,,,8357893.0
21035,treated,SINGLE_census_hirisk_nopost,,2965000.0,,,,,,,,
21037,control,SINGLE_census_hirisk_nopost,,10185000.0,,,,,,,,
21053,control,SINGLE_census_hirisk_nopost,,327000.0,,,,,,,,
21059,control,SINGLE_census_hirisk_nopost,,9793000.0,,,,,,,,
21069,control,SINGLE_census_hirisk_nopost,,1006999.9999999999,,,,,,,,
21085,control,SINGLE_census_hirisk_nopost,,890000.0,,,,,,,,
21089,control,SINGLE_census_hirisk_nopost,,4471000.0,,,,,,,,
21093,control,SINGLE_census_hirisk_nopost,,7473000.0,,,,,,,,
21097,control,SINGLE_census_hirisk_nopost,,1006999.9999999999,,,,,,,,
21107,control,SINGLE_census_hirisk_nopost,,4335000.0,,,,,,,,
