county_fips,name,state,mw_latest,mw_peak,elec_total_mwh,population,dc_mwh,dc_mwh_low,dc_mwh_high,power_share,power_share_low,power_share_high,prop_tax_2017_M,dc_share_mid
35045,San Juan County,NM,15.0,15.0,1128333.8671955452,122537.0,137970.0,97564.5,178704.0,12.227763786167484,8.646775820218435,15.837865475416933,83.112,0.9023967658099914
13285,Troup County,GA,14.0,14.0,1113942.131023483,69314.0,128772.0,91060.20000000001,166790.40000000002,11.560026002579246,8.174589816109611,14.972986060483597,62.28,1.1239563262684649
13157,Jackson County,GA,18.0,18.0,1507898.062256261,62131.0,165564.0,117077.40000000001,214444.80000000002,10.979787304207244,7.76427816511798,14.221438794020813,77.773,1.1572139431422217
53007,Chelan County,WA,14.0,14.0,1174049.487298105,74761.0,128772.0,91060.20000000001,166790.40000000002,10.96819183460052,7.756078511610369,14.206419900054007,94.663,0.7394652609784182
06067,Sacramento County,CA,99.70696,99.70696,8842136.877358476,1479300.0,917104.6180799998,648523.979928,1187868.8386559999,10.371979429863545,7.334471168260651,13.434182880585164,1680.174,0.2967161734439409
27141,Sherburne County,MN,7.5,7.5,707662.6711278555,91188.0,68985.0,48782.25,89352.0,9.748288671218646,6.893432703218899,12.62635485034034,135.072,0.2776297085998578
47113,Madison County,TN,20.05,20.05,1918405.438985745,98128.0,184419.9,130411.21500000003,238867.68,9.613186881783562,6.797896437832663,12.451365865929185,80.047,1.2523892213324672
13135,Gwinnett County,GA,88.73083,91.16282,8816044.174799222,874242.0,816146.1743399999,577131.9375690001,1057103.616288,9.25751003690481,6.546382097525546,11.990679666848138,1049.458,0.4227459793531517
48167,Galveston County,TX,50.0,50.0,5054512.024865374,314485.0,459900.0,325215.00000000006,595680.0,9.098801184714747,6.434152266334001,11.785113915440053,850.698,0.2938763227373286
34031,Passaic County,NJ,32.5801076,32.5801076,3298221.9154494433,507204.0,299671.8297048,211910.79386268003,388146.36990336,9.085860120602716,6.425001085283351,11.768352156209232,1480.337,0.1100428740212532
16011,Bingham County,ID,6.0,6.0,609351.6066310222,45261.0,55188.0,39025.80000000001,71481.6,9.056839991794382,6.404479708483171,11.730764179847963,31.127,0.9637934911812897
06075,San Francisco County,CA,55.18877,72.36662,5717297.725027894,850282.0,507626.30646,358964.3167110001,657496.930272,8.878780341241077,6.27856609844905,11.50013453722654,2770.55,0.0995989424482503
13015,Bartow County,GA,19.876330000000003,19.876330000000003,2144246.643832247,101942.0,182822.48334000004,129281.61321900004,236798.64508800005,8.526187221319628,6.02923239221888,11.043442496185424,113.95,0.872151382185169
13077,Coweta County,GA,13.33337,13.33337,1449185.793816291,135625.0,122640.33726,86724.23849100003,158848.43683200004,8.462706285371352,5.984342301798316,10.96121956962385,124.509,0.5354380004658298
38055,McLean County,ND,2.0,2.0,217787.42246794945,9576.0,18396.0,13008.6,23827.2,8.446768776423365,5.973072206185094,10.940576700891217,20.404,0.4900999803960008
47187,Williamson County,TN,20.7024,20.7024,2302389.8594177845,205645.0,190420.6752,134654.62032000002,246640.11264,8.270566099876435,5.84847174205548,10.712352281744717,315.21000000000004,0.3283905967450271
53033,King County,WA,195.2881941,202.9484741,22488402.255744293,2079550.0,1796260.8093317999,1270213.00088463,2326585.42922976,7.987498573283366,5.648302562536096,10.345712437776552,3693.521,0.2643658911104066
42011,Berks County,PA,42.296,42.296,4874680.303684697,414097.0,389038.608,275105.87280000007,503897.6256,7.980802509365211,5.6435674887654015,10.33703944070161,764.35,0.2766795316281807
31109,Lancaster County,NE,30.9324,30.9324,3621105.7235153383,301707.0,284516.2152,201193.60932000005,368516.24064000003,7.85716399696262,5.55613739785214,10.176898129399206,454.456,0.340323375640326
45045,Greenville County,SC,60.5631635,60.5631635,7193248.63525608,482191.0,557059.977873,393920.9843530501,721525.3046736,7.744205797957498,5.476259814269947,10.030590366878284,573.701,0.5278286380884817
01075,Lamar County,AL,1.5,1.5,179304.403486585,14066.0,13797.0,9756.450000000003,17870.4,7.6947357296957,5.441277408856246,9.966514849891576,5.503,1.3628929674722878
37045,Cleveland County,NC,15.0,15.0,1842508.2737562575,97113.0,137970.0,97564.5,178704.0,7.488161761071789,5.295200102472194,9.698952376245366,78.069,0.9606886216039656
51069,Frederick County,VA,6.09716,6.09716,749094.473526675,82321.0,56081.67767999999,39657.757788,72639.125376,7.486596105291243,5.294092960170238,9.696924479234372,114.911,0.2652992315792222
51660,Harrisonburg city,VA,6.17,6.67,763467.0306673272,51979.0,56751.65999999999,40131.531,73506.912,7.433413326361297,5.256485137926918,9.628040117953681,38.717,0.7968076038949299
48453,Travis County,TX,110.71415,110.71415,13791695.22805452,1148176.0,1018348.7516999999,720118.0458450002,1319004.0974400002,7.38378230421243,5.221388915121649,9.563756127360865,3329.58,0.1662584319944257
29510,St. Louis city,MO,42.573,42.773,5381981.735431673,316030.0,391586.45399999997,276907.5639,507197.69279999996,7.275878537863377,5.145085537489102,9.423995058565897,324.999,0.6549712460653724
36061,New York County,NY,106.9700996,132.3860531,13558109.856228337,1634989.0,983910.9761207998,695765.6188282801,1274398.9785945602,7.256992210229141,5.131730205804895,9.399532767534891,24746.625,0.0216130683679087
47105,Loudon County,TN,20.0,20.0,2543863.518734131,50637.0,183959.99999999997,130086.00000000003,238272.0,7.231520034201424,5.113717738471009,9.36654023477518,36.383,2.7485364043646756
48439,Tarrant County,TX,200.30173,200.30173,25491383.20535014,1947529.0,1842375.3125399998,1302822.542439,2386314.690528,7.2274434764815805,5.110835029797689,9.361260121918999,3762.982,0.2661476058083722
48039,Brazoria County,TX,34.0,34.0,4409450.980637781,338419.0,312732.0,221146.2,405062.4,7.092311522981634,5.015277434108441,9.186232067861924,682.925,0.2489292382033166
25025,Suffolk County,MA,47.218,54.582,6451971.317300466,767719.0,434311.164,307120.0374000001,562536.3648000001,6.731449081855462,4.760096136454935,8.718829286974696,2298.405,0.1027190595217117
42085,Mercer County,PA,17.5,17.5,2511391.1243275222,114598.0,160965.0,113825.25000000001,208488.0,6.409395909731176,4.532358536167046,8.301693749747047,111.46,0.7850349901309888
42027,Centre County,PA,9.04,9.04,1305461.4970269,159178.0,83149.91999999998,58798.872,107698.944,6.369388924098358,4.5040678820409825,8.24987517787978,190.25,0.2375821287779237
37063,Durham County,NC,24.8450904,24.8450904,3635300.049978479,294618.0,228525.14149919996,161599.92148872002,295994.46898944,6.286280041741063,4.445298029516895,8.142229387397949,429.73300000000006,0.2890758959633074
47179,Washington County,TN,12.0,12.0,1774785.5777653372,126044.0,110376.0,78051.60000000002,142963.2,6.2191174744036575,4.397804499756873,8.055237871608547,98.0,0.6122448979591837
25017,Middlesex County,MA,80.584,80.60900000000001,11971978.492734406,1567610.0,741211.6320000001,524142.5112000001,960045.5424000002,6.191220878402254,4.378077621155881,8.019105137740063,4468.568,0.0901675883638785
34013,Essex County,NJ,37.5384433,37.8314433,5580571.570157922,792586.0,345278.60147339996,244161.29675619004,447217.99809888,6.187154794676867,4.375202319092929,8.013838591200514,2346.897,0.0799746288396976
06001,Alameda County,CA,63.788799999999995,64.5388,9487347.187959887,1605217.0,586729.3823999999,414901.49184000003,759954.2476799999,6.1843355236814865,4.373208691746195,8.010186964006497,3205.589,0.0994962236269215
26081,Kent County,MI,47.299,47.299,7094072.001786928,629352.0,435056.202,307646.88570000004,563501.3664,6.132672488951529,4.336675545758583,7.943271033308649,727.578,0.325044187702212
39165,Warren County,OH,15.355999999999998,15.355999999999998,2378730.1800721884,222184.0,141244.488,99880.03080000001,182945.2416,5.93781039914807,4.198880210826135,7.6908782312775,294.101,0.261066776379543
48491,Williamson County,TX,32.565,32.565,5070576.156412633,490619.0,299532.86999999994,211812.5295,387966.38399999996,5.907274849253335,4.177287214829145,7.651327423794798,1319.364,0.1234117347449225
19127,Marshall County,IA,5.4545455,5.4545455,865867.3723943937,40735.0,50170.90950899999,35478.00029565,64983.273268799996,5.79429495885285,4.09739429233166,7.504991565752264,50.371,0.5414370868158267
06037,Los Angeles County,CA,384.15437,384.15437,66895337.96231048,10057155.0,3533451.8952599997,2498655.268791,4576661.502431999,5.2820600102966555,3.735171007281207,6.841525346669953,15707.625,0.1222827671274301
51041,Chesterfield County,VA,25.0,25.0,4663352.96753919,331839.0,229950.0,162607.50000000003,297840.0,4.931001397506107,3.486922416807891,6.3868208577221965,419.894,0.2976941799597041
45007,Anderson County,SC,18.0,18.0,3396852.060548101,192709.0,165564.0,117077.40000000001,214444.80000000002,4.874042114547824,3.4466440667159612,6.313045024557182,160.7,0.5600497822028625
48381,Randall County,TX,10.015,10.015,1970832.9568054872,128603.0,92117.97,65140.56450000002,119314.70400000001,4.674062795728438,3.3052301198365397,6.054024192562549,88.893,0.5633176965565343
27139,Scott County,MN,5.6419999999999995,5.6419999999999995,1125313.690409556,139490.0,51895.115999999995,36697.26060000001,67216.5312,4.611613316560012,3.2610694167102956,5.973137248115826,212.247,0.1329111836680848
36027,Dutchess County,NY,5.55,5.55,1113344.520405629,295905.0,51048.899999999994,36098.865000000005,66120.48,4.585184465757388,3.2423804436427255,5.938905593742904,853.795,0.0325019471887279
39077,Huron County,OH,3.0,3.0,612270.4578994522,58704.0,27594.0,19512.900000000005,35740.8,4.506831849223651,3.18697395052244,5.837420299946825,52.959,0.2832379765478955
42091,Montgomery County,PA,34.562,34.562,7127685.699631298,815876.0,317901.27599999995,224801.61660000004,411757.8432,4.460091106660951,3.153921568281674,5.7768799095799,1966.686,0.0878686277321341
48329,Midland County,TX,23.0,23.0,4822260.990591381,155817.0,211554.0,149598.90000000002,274012.8,4.387029246504055,3.102256395742153,5.682247404995728,355.327,0.3236455434008673
27053,Hennepin County,MN,58.130914700000005,58.130914700000005,12252428.852275437,1209265.0,534688.1534106,378100.9084832101,692548.4653699201,4.363935998790162,3.0859261705730434,5.652336150813925,2244.504,0.1294961263156581
25021,Norfolk County,MA,22.111,22.111,5031394.55117605,691218.0,203376.978,143816.57730000003,263421.6096,4.042159205194158,2.8583840093872985,5.235558589584815,2021.699,0.0546842037316138
41017,Deschutes County,OR,9.15,9.15,2113015.964341543,170813.0,84161.7,59514.34500000001,109009.44,3.9830129738857143,2.8165591743906124,5.158950137604354,321.596,0.142259232080001
34003,Bergen County,NJ,32.6545728,34.6545728,7693046.054321639,930310.0,300356.7606144,212395.13786304003,389033.51851008,3.9042631292408787,2.760871784248908,5.056950338826281,4009.675,0.0407197251647577
37119,Mecklenburg County,NC,52.19115,52.19115,12498327.932662418,1011774.0,480054.19769999996,339466.89694500004,621784.4846399999,3.840947367411073,2.7160984955264027,4.9749413520752945,1552.201,0.1681198182451886
06059,Orange County,CA,80.6416515,80.6416515,20953093.348950163,3132211.0,741741.910497,524517.49385145,960732.3793104001,3.5400114825249145,2.50329383407119,4.585157729746557,5213.675,0.0773366689523224
08031,Denver County,CO,30.103,30.103,7910040.675231405,663303.0,276887.39400000003,195798.94290000002,358635.1008000001,3.500454743134425,2.4753215683593437,4.533922333964589,1250.4740000000002,0.1203663570773962
12086,Miami-Dade County,FL,110.0770726,110.0770726,29346286.77448726,2664418.0,1012488.9137747999,715974.3033121801,1311414.2121273598,3.450143186956879,2.4397441107766507,4.4687568897727195,4513.609,0.1219390875461299
18053,Grant County,IN,3.4,3.4,922731.1895388424,68269.0,31273.199999999997,22114.620000000003,40506.24,3.389199406560598,2.3966481517821383,4.389820183735632,54.572,0.3115150626695008
34021,Mercer County,NJ,11.2515,11.2515,3080457.9464672543,371101.0,103491.29699999999,73183.13145000002,134045.87039999999,3.3596075258448628,2.375722464704582,4.35149165252287,1226.762,0.0458585283861091
39061,Hamilton County,OH,36.573,37.70099999999999,10537605.848215276,805965.0,336398.45399999997,237881.76390000002,435716.0928,3.1923613280427907,2.257455510544545,4.134868005845901,1338.969,0.1365714964274751
47157,Shelby County,TN,48.569,48.569,14073075.63927596,936990.0,446737.662,315907.34670000005,578631.6383999999,3.174413848478285,2.2447640785667873,4.111621746600445,921.418,0.2635557369185321
51683,Manassas city,VA,1.80015,1.80015,527108.3736670963,41149.0,16557.7797,11708.715645,21446.26704,3.1412477067680453,2.2213108783574036,4.068663696385277,75.857,0.1186541782564562
39035,Cuyahoga County,OH,44.2356,46.4856,13140805.639261164,1258710.0,406879.0488,287721.61308000004,527005.24416,3.0963021596206834,2.1895279557317697,4.010448511508695,2231.745,0.0991054085480196
48201,Harris County,TX,217.06803,217.06803,64553647.15980215,4434257.0,1996591.7399399998,1411875.5875290001,2586061.6822079998,3.0929185689500227,2.1871352737575163,4.006065955973363,10721.714,0.1012282317920437
39023,Clark County,OH,4.00566,4.00566,1201338.7792576903,136175.0,36844.060679999995,26054.014338,47721.830976,3.066916786184661,2.168748298802011,3.9723874563915613,117.805,0.1700123084758711
53053,Pierce County,WA,23.63138,23.63138,7171033.269839015,832896.0,217361.43323999995,153705.584934,281534.808768,3.031103399759845,2.1434231184016053,3.926000593974657,1051.826,0.1123350249946284
42019,Butler County,PA,10.18,10.18,3141239.3531747144,185974.0,93635.63999999998,66213.774,121280.448,2.980850214593374,2.1078869374624576,3.86091075413999,237.432,0.2143771690420836
42003,Allegheny County,PA,44.522018200000005,44.522018200000005,13788641.104884848,1230360.0,409513.5234036,289584.56297826004,530417.5160275201,2.9699338773747854,2.10016752757217,3.846771498314008,2159.345,0.103091488854259
45053,Jasper County,SC,1.5,1.5,473776.44468385377,27186.0,13797.0,9756.450000000003,17870.4,2.912132959502999,2.0592940213628355,3.771905547546742,41.103,0.1824684329610977
29095,Jackson County,MO,28.985,28.985,9178235.936842471,683643.0,266604.02999999997,188527.13550000003,345315.696,2.90474151933512,2.0540672172441212,3.762331872662632,809.102,0.1791183311869208
19163,Scott County,IA,6.0,6.0,2027932.059303647,171116.0,55188.0,39025.80000000001,71481.6,2.7213929454298635,1.9244135828396896,3.5248518150329664,289.269,0.1037096958194621
36119,Westchester County,NY,19.3361524,19.743182800000003,6557137.611493538,969229.0,177853.92977519997,125768.13605532002,230363.18523263998,2.7123714692742227,1.918034110415344,3.5131668554408986,4369.706,0.0221252326815579
24510,Baltimore city,MD,21.282,21.282,7224580.32549981,621000.0,195751.836,138424.51260000002,253545.2352,2.7095253589897283,1.9160215038570223,3.5094804649771714,857.488,0.1240950310674901
39017,Butler County,OH,13.285,13.285,4704235.126078274,373638.0,122195.43,86409.62550000002,158272.176,2.5975621269991507,1.8368475040922572,3.3644614216369955,432.763,0.1534904786222482
37183,Wake County,NC,27.8573955,27.8573955,9974328.413722858,998576.0,256232.32380899996,181192.85755065002,331881.8670288,2.5689180582471196,1.8165920554747492,3.327360532586746,1339.099,0.1040154443398135
08001,Adams County,CO,10.153,10.153,3678990.8946008263,479977.0,93387.294,66038.1579,120958.78080000001,2.538394268304722,1.7950073754440539,3.287824957042307,665.084,0.0763287043441129
18097,Marion County,IN,26.56312,26.56312,9695372.538638549,932142.0,244327.57776000001,172774.50141600004,316462.386432,2.520043214289001,1.782030558675794,3.264055972793373,778.721,0.1705560784928106
55025,Dane County,WI,12.603000000000002,12.603000000000002,4826390.6250645565,516818.0,115922.394,81973.69290000002,150147.10080000001,2.4018444217504555,1.6984471268092514,3.110960393886305,1170.806,0.0538218970521162
06007,Butte County,CA,4.37676,4.37676,1678985.7533420646,223877.0,40257.43848,28467.760068000003,52142.967936,2.3977236495227268,1.6955331521625001,3.105623012715151,212.485,0.1029898581076311
06073,San Diego County,CA,41.36,41.36,16099591.45613158,3253356.0,380429.2799999999,269017.84800000006,492746.49600000004,2.3629747440275093,1.670960711848025,3.0606149065499175,5103.951,0.0405176303612632
19019,Buchanan County,IA,0.6666667,0.6666667,259627.38370806148,21031.0,6132.000306599999,4336.200216810001,7942.40039712,2.361846512113352,1.670162890708728,3.059153577594437,25.564,0.1303917031763417
29165,Platte County,MO,3.1879999999999997,3.1879999999999997,1251257.6546130355,94970.0,29323.223999999995,20735.7084,37980.5568,2.343500069061996,1.657189334550983,3.035390565642204,134.112,0.1188558816511572
26125,Oakland County,MI,32.988,33.987,13406321.39106508,1235215.0,303423.624,214563.84840000002,393005.8368,2.2632877069635446,1.6004677356385066,2.9314964585432577,1887.831,0.0873701088709741
12031,Duval County,FL,24.05,24.05,9857418.937870355,900890.0,221211.89999999997,156428.415,286522.08,2.2441158420298577,1.5869104882925424,2.9066643287243874,975.173,0.1233114534549254
20091,Johnson County,KS,15.9005,15.9005,6848366.27618312,572428.0,146252.799,103421.62215000002,189432.19680000003,2.13558669472207,1.5101648769820355,2.766093242687634,887.879,0.0895420434541193
04019,Pima County,AZ,16.9279987,16.9279987,7453111.14415252,1003338.0,155703.73204259996,110104.78194441,201673.40531231998,2.0891105610944805,1.4772996110596686,2.705895583893804,1092.999,0.0774383082692664
21015,Boone County,KY,5.0,5.0,2223674.9653943437,125656.0,45989.99999999999,32521.500000000007,59568.0,2.0681979477987325,1.4625114059433901,2.6788087704821684,140.225,0.1782848992690319
18089,Lake County,IN,15.0,15.0,7149304.069974044,489698.0,137970.0,97564.5,178704.0,1.9298381863411342,1.3646712889126593,2.499599936594231,578.3389999999999,0.1296817264614698
12057,Hillsborough County,FL,30.86976,30.86976,15045625.3437827,1323059.0,283940.05247999995,200786.179968,367769.97273599997,1.8871934266084356,1.3345153516731083,2.4443648192261644,1458.858,0.1058011129253155
36091,Saratoga County,NY,4.0,4.0,1975234.6557073735,224929.0,36792.0,26017.2,47654.4,1.862664767129858,1.3171700853275423,2.4125943650443875,473.548,0.0422343669490738
34027,Morris County,NJ,9.813,10.338,4930075.679504298,498215.0,90259.974,63826.69590000001,116908.1568,1.8308030113054032,1.2946392722802498,2.3713258051193793,2046.137,0.0239793327621757
13067,Cobb County,GA,15.778,15.778,8136614.999922006,728388.0,145126.044,102624.84540000002,187972.7808,1.78361694637624,1.261271983508913,2.310208616258749,844.864,0.0933759753049011
33009,Grafton County,NH,1.27,1.27,675323.752468222,89164.0,11681.460000000001,8260.461000000001,15130.272,1.7297570176238812,1.223185319605459,2.2404471847318845,338.08,0.0187825366777094
53061,Snohomish County,WA,10.6619,10.6619,6175403.772200797,758649.0,98068.15619999998,69348.19617000001,127021.61183999998,1.5880444391581923,1.1229742819761503,2.0568956545287063,876.477,0.0608224745201528
49053,Washington County,UT,2.0,2.0,1199448.0535385404,151959.0,18396.0,13008.6,23827.2,1.5337054360736353,1.0845488440806421,1.9865137076763275,157.14,0.0636375206821942
25027,Worcester County,MA,9.888,12.333,6091910.75558215,813589.0,90949.824,64314.51840000001,117801.6768,1.492960544713507,1.055736385190266,1.9337393722003522,1564.641,0.0315983027416512
06077,San Joaquin County,CA,6.67212,6.67212,4326936.726080455,714860.0,61370.15975999999,43397.470116000004,79488.968832,1.4183281070438023,1.0029605899809748,1.837072595790068,786.441,0.0424197110781355
24027,Howard County,MD,4.56,4.56,2967857.823065277,308447.0,41942.88,29659.608000000004,54326.015999999996,1.4132375100327532,0.9993608106660185,1.8304790606138517,615.277,0.037056480251984
18057,Hamilton County,IN,4.55,4.55,2977810.2206226704,303042.0,41850.899999999994,29594.565000000002,54206.88,1.4054253595532635,0.9938365042555222,1.8203604657070844,428.79,0.0530562746332703
08041,El Paso County,CO,6.210999999999999,6.210999999999999,4146991.226700948,665171.0,57128.77799999999,40398.2073,73995.36959999999,1.3775958249481899,0.9741570476419346,1.7843145923138461,518.7330000000001,0.0598670221481956
06079,San Luis Obispo County,CA,2.25,2.25,1534400.3525755291,278680.0,20695.5,14634.675000000001,26805.600000000002,1.3487679382543212,0.9537716134798414,1.7469756152627398,548.369,0.0205153828899883
48339,Montgomery County,TX,9.27907,9.27907,6329014.731051765,518849.0,85348.88586,60353.855001,110547.12835200001,1.3485335314714393,0.9536058543976609,1.7466720026677693,1106.393,0.0419338788296744
25009,Essex County,MA,7.995,7.995,5627066.831396727,769362.0,73538.01,52001.878500000006,95249.232,1.3068622108713555,0.9241382776876016,1.6926977207476608,1738.532,0.0229935370761078
38017,Cass County,ND,3.75,3.75,2722415.142543628,166852.0,34492.5,24391.125,44676.0,1.26698163924304,0.895937016321864,1.6410428851147947,215.227,0.0871173226407467
55079,Milwaukee County,WI,11.534680000000002,11.534680000000002,8474209.987302449,955306.0,106095.98664,75025.01912400003,137419.563648,1.251986755095421,0.8853334911031907,1.6216209399331165,1506.621,0.0382799655653279
24031,Montgomery County,MD,14.2416,17.3916,10874413.879427155,1026371.0,130994.23679999998,92631.63888000001,169668.72576,1.204609630021738,0.8518310955153722,1.560256282694823,2167.916,0.0328462910924593
34007,Camden County,NJ,4.78712,4.78712,3800783.590271479,511145.0,44031.92975999999,31136.864616000003,57031.832832,1.1584961025590756,0.8192222439524894,1.5005282852193746,1393.39,0.0171779616618462
22033,East Baton Rouge Parish,LA,7.45,7.45,5974127.240507443,445337.0,68525.09999999999,48457.03500000001,88756.32,1.1470311434843068,0.8111148800353315,1.485678433465388,443.427,0.0840048080067294
41051,Multnomah County,OR,10.0607048,11.1497048,8271517.336471782,778193.0,92538.36275039999,65437.84223064,119859.21270527999,1.1187592189690345,0.7911225905566744,1.4490595598075113,1635.697,0.0307535711076073
10003,New Castle County,DE,8.5,8.5,7138954.061329087,551997.0,78183.0,55286.55,101265.6,1.0951604300622766,0.7744348755440386,1.4184935094139965,617.299,0.0688483214779223
21111,Jefferson County,KY,12.86724,18.26724,10931920.47895498,759724.0,118352.87352,83692.38913200001,153295.150464,1.0826356974315803,0.7655781003266175,1.402270998578047,715.378,0.0899331542205659
48309,McLennan County,TX,3.65,3.65,3110673.7330715302,243394.0,33572.7,23740.695000000003,43484.64,1.0792742306294452,0.763201063087965,1.3979170987200433,373.396,0.0488757244319703
47037,Davidson County,TN,14.2628182,14.2628182,12288121.226742871,667885.0,131189.4018036,92769.64841826001,169921.51090752,1.06761155251374,0.7549538835632876,1.3828111537320822,977.638,0.0729452936567523
37067,Forsyth County,NC,7.7,7.7,6809117.765552786,364691.0,70824.59999999999,50083.11000000001,91734.72,1.0401435610102159,0.73553008957151,1.3472335647370417,397.931,0.0967504416594836
42077,Lehigh County,PA,5.431,5.431,4818585.363845884,358792.0,49954.338,35324.8533,64702.7616,1.0367013184992053,0.7330959323672951,1.3427750411037325,620.263,0.0437798159812853
55133,Waukesha County,WI,4.7219999999999995,4.7219999999999995,4251917.779935949,395377.0,43432.95599999999,30713.3046,56256.019199999995,1.0214909659107818,0.7223400401797673,1.3230740129892034,779.962,0.0302707054959087
24033,Prince George's County,MD,9.02016,9.02016,8274643.706878425,897693.0,82967.43168000001,58669.82668800002,107462.57817600002,1.0026707447358978,0.7090314552060994,1.298697345562687,1118.265,0.0403310485439497
37025,Cabarrus County,NC,2.2824,2.2824,2111405.2828057036,192296.0,20993.515199999998,14845.414320000003,27191.600640000004,0.9942911183826887,0.7031058622849014,1.2878437342861493,235.824,0.0483920211683289
27037,Dakota County,MN,6.174,19.074,5727224.97310708,411402.0,56788.452000000005,40157.54820000001,73554.56640000001,0.9915526675948206,0.7011693863706234,1.2842967885037677,579.475,0.0532723586004573
50007,Chittenden County,VT,1.79,1.79,1724094.8775981609,160510.0,16464.42,11642.697000000002,21325.344,0.9549602063046905,0.6752932887440313,1.236900838642266,115.515,0.0774791152664156
12095,Orange County,FL,15.916,15.916,15505704.500492884,1256055.0,146395.368,103522.43880000003,189616.8576,0.9441387716072267,0.667640988493682,1.2228845041769794,1921.343,0.0414189449775495
25013,Hampden County,MA,3.917,3.917,3821232.706192862,468072.0,36028.566,25477.343100000002,46665.5712,0.9428519216223206,0.666731001718641,1.2212177270536724,801.808,0.0244260471334783
42095,Northampton County,PA,3.4730000000000003,3.4730000000000003,3592514.9393861955,300520.0,31944.654000000002,22589.433900000007,41375.93280000001,0.8892003106174404,0.628791648222333,1.1517261166092565,635.59,0.0273210717600969
25005,Bristol County,MA,4.5,4.5,4689842.67992507,554868.0,41391.0,29269.350000000002,53611.200000000004,0.8825669180157085,0.6241008920253939,1.1431342938108224,978.76,0.0229882708733499
48347,Nacogdoches County,TX,0.8,0.8,834731.2326605819,65556.0,7358.4,5203.4400000000005,9530.880000000001,0.8815292530203035,0.6233671146357861,1.141790270578679,83.998,0.0476201814328912
11001,District of Columbia,DC,10.71266,11.91266,11248773.157288697,659009.0,98535.04668,69678.35443800001,127626.34617599999,0.87596260767472,0.6194307011414092,1.1345801394643993,2540.862,0.0210807592069148
30111,Yellowstone County,MT,1.658,1.658,1758330.5990140138,155344.0,15250.284,10784.129400000002,19752.7488,0.8673160785890671,0.613316369859412,1.1233808256010775,191.869,0.0432065628110846
39041,Delaware County,OH,1.575,1.575,1708468.0165278113,188996.0,14486.849999999999,10244.272500000001,18763.92,0.8479438807079461,0.5996174585006192,1.098289216916959,357.776,0.0220109789365413
40109,Oklahoma County,OK,12.23516,12.53516,13358242.35025199,764698.0,112539.00168,79581.15118800002,145764.802176,0.8424686326931108,0.5957456759758428,1.0911974671072673,638.602,0.0957964428548611
01081,Lee County,AL,1.5,1.5,1661549.811425562,153947.0,13797.0,9756.450000000003,17870.4,0.8303693277881673,0.5871897389359184,1.0755259864684834,95.547,0.07849540016955
17097,Lake County,IL,5.25,5.25,6042235.715043955,702890.0,48289.49999999999,34147.575000000004,62546.4,0.799199208328944,0.5651480116040392,1.0351532603117752,2395.879,0.0109563129022792
27041,Douglas County,MN,0.5,0.5,582877.276036107,36862.0,4599.0,3252.15,5956.8,0.7890168632539227,0.5579476390152739,1.0219646990717475,54.792,0.0456270988465469
53063,Spokane County,WA,5.35604,5.35604,6354642.958039637,485859.0,49264.85592,34837.290972,63809.718144,0.7752576540539088,0.5482179125095498,1.004143247155539,467.575,0.0572746618189595
48375,Potter County,TX,2.4909,2.4909,2960541.058562794,121883.0,22911.298199999997,16201.560870000003,29675.58624,0.7738888854026695,0.547249997534745,1.0023703658548864,241.698,0.0515291810441128
18003,Allen County,IN,4.07,4.07,4881163.737194569,365565.0,37435.86,26472.50100000001,48488.352000000006,0.7669453846577194,0.5423399505793876,0.9933768791757128,355.731,0.057206147341671
20177,Shawnee County,KS,2.453,2.453,2987677.3436583877,178567.0,22562.693999999996,15955.047900000001,29224.060799999996,0.75519178963188,0.5340284798111153,0.9781531751422448,213.442,0.0574629173264868
39113,Montgomery County,OH,5.73,5.73,7368582.06306652,532761.0,52704.54,37269.63900000001,68264.928,0.715260270550158,0.5057911913176119,0.9264323504268712,765.743,0.0374146417270546
49057,Weber County,UT,1.5,1.5,1947003.1364817664,241328.0,13797.0,9756.450000000003,17870.4,0.7086275179264052,0.5011008876765295,0.9178413565522964,214.434,0.0349757967486499
34025,Monmouth County,NJ,4.0,4.0,5193001.922006009,627532.0,36792.0,26017.2,47654.4,0.7084919388165292,0.5010050138774028,0.9176657493242664,2336.997,0.0085579913025134
20209,Wyandotte County,KS,2.025,2.025,2642947.316901693,161777.0,18625.949999999997,13171.207500000002,24125.04,0.7047416299555701,0.49835300975429614,0.9128082064186432,151.931,0.0666420941085097
35001,Bernalillo County,NM,5.05,5.05,6617483.569189616,674777.0,46449.899999999994,32846.715000000004,60163.67999999999,0.7019269411754399,0.4963626226883469,0.9091625142843793,557.049,0.0453281488702071
26161,Washtenaw County,MI,2.344,2.344,3119713.1306005707,358082.0,21560.111999999997,15246.0792,27925.4784,0.6910927735156692,0.48870131841465186,0.8951296876012479,643.699,0.0182072676825659
46099,Minnehaha County,SD,1.35,1.35,1838070.6935323393,182014.0,12417.3,8780.805,16083.36,0.6755616116231564,0.47771856821923203,0.875013135054755,261.145,0.0258477091271132
06061,Placer County,CA,1.98,1.98,2724953.065274753,370571.0,18212.039999999997,12878.514000000003,23588.928,0.668343254497989,0.47261415853786387,0.865663643921205,773.812,0.0127938052136694
